starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	13
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	1	12	13	9
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	10
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	9
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:34 2016	1479822454	1	12	13	10
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:34 2016	1479822454	0	12	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	10
Tue Nov 22 14:47:25 2016	1479822445	1	12	13	10
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	9
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	12
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	8
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	10
Tue Nov 22 14:47:34 2016	1479822454	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	0	12	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	11
Tue Nov 22 14:47:27 2016	1479822447	0	12	13	9
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	13
Tue Nov 22 14:47:24 2016	1479822444	1	12	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	12	13	10
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	12	13	10
Tue Nov 22 14:47:34 2016	1479822454	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	6
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:31 2016	1479822451	1	12	13	12
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	10
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	8
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	8
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	4	9	13	7
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	8
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	8
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	1	12	13	11
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	8
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	1	12	13	12
Tue Nov 22 14:47:31 2016	1479822451	1	12	13	10
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	8
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	8
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	8
Tue Nov 22 14:47:34 2016	1479822454	1	12	13	10
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	9
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	8
Tue Nov 22 14:47:32 2016	1479822452	1	12	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	11
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	8
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	8
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	1	12	13	12
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	11
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	1	12	13	8
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	1	12	13	11
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	9
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	10
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	9
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:25 2016	1479822445	1	12	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	7
Tue Nov 22 14:47:30 2016	1479822450	1	12	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	8
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	1	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	11
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	11
Tue Nov 22 14:47:31 2016	1479822451	1	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:25 2016	1479822445	1	12	13	12
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	9
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	1	12	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	1	12	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	9
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	9
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	7
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	8
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	7
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	11
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	11
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	1	12	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	13
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	11
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	8
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	9
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	8
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	8
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	7
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	1	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	1	12	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	7
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	2	11	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:32 2016	1479822452	1	12	13	8
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	12
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	9
Tue Nov 22 14:47:30 2016	1479822450	1	13	13	7
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	8
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	1	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	13
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:25 2016	1479822445	1	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	1	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	13
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	2	11	13	10
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	7
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:31 2016	1479822451	1	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	8
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	11
Tue Nov 22 14:47:25 2016	1479822445	1	13	13	11
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	1	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	1	13	13	11
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:34 2016	1479822454	0	13	13	8
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	1	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	13
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:27 2016	1479822447	1	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	8
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	11
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:26 2016	1479822446	1	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	12
Tue Nov 22 14:47:25 2016	1479822445	1	12	13	11
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	1	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	8
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	1	12	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	11
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	13
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:27 2016	1479822447	1	13	13	10
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	1	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	9
Tue Nov 22 14:47:34 2016	1479822454	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	9
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	11
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	11
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:34 2016	1479822454	1	13	13	12
Tue Nov 22 14:47:28 2016	1479822448	1	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	1	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	12
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	8
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	1	13	13	9
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	9
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	8
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	13
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	8
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	1	13	13	10
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	10
Tue Nov 22 14:47:31 2016	1479822451	1	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	11
Tue Nov 22 14:47:29 2016	1479822449	1	12	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	1	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	8
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	13
Tue Nov 22 14:47:34 2016	1479822454	0	13	13	10
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	13
Tue Nov 22 14:47:24 2016	1479822444	1	12	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	13
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	1	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	9
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	9
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	12
Tue Nov 22 14:47:34 2016	1479822454	1	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	1	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	11
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	12
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	1	13	13	7
Tue Nov 22 14:47:28 2016	1479822448	1	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	1	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	13
Tue Nov 22 14:47:25 2016	1479822445	0	13	13	12
Tue Nov 22 14:47:34 2016	1479822454	0	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	13
Tue Nov 22 14:47:28 2016	1479822448	1	12	13	8
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	10
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	10
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	13
Tue Nov 22 14:47:26 2016	1479822446	1	12	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	13
Tue Nov 22 14:47:24 2016	1479822444	0	13	13	13
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:31 2016	1479822451	1	13	13	11
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	13
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	8
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	1	13	13	6
Tue Nov 22 14:47:26 2016	1479822446	0	13	13	7
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	13
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	11
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
Tue Nov 22 14:47:27 2016	1479822447	0	13	13	12
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	10
Tue Nov 22 14:47:31 2016	1479822451	0	13	13	12
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	1	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	1	13	13	13
Tue Nov 22 14:47:30 2016	1479822450	0	13	13	8
Tue Nov 22 14:47:33 2016	1479822453	1	13	13	10
Tue Nov 22 14:47:30 2016	1479822450	1	13	13	12
Tue Nov 22 14:47:33 2016	1479822453	0	13	13	8
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	10
Tue Nov 22 14:47:29 2016	1479822449	0	13	13	9
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	10
Tue Nov 22 14:47:27 2016	1479822447	1	12	13	8
Tue Nov 22 14:47:28 2016	1479822448	0	13	13	11
Tue Nov 22 14:47:29 2016	1479822449	1	13	13	10
Tue Nov 22 14:47:32 2016	1479822452	0	13	13	12
